"source"	"mor"	"target"	"likelihood"
"19741"	"Prkaa2"	1	"Ulk1_S638"	1
"19742"	"Prkaa2"	1	"Ikbkb_S177"	1
"19743"	"Prkaa2"	1	"Ikbkb_S181"	1
"19744"	"Prkaa2"	1	"Klc2_S582"	1
"19745"	"Prkaa2"	1	"Dync1i2_S81"	1
"19746"	"Prkaa2"	1	"Becn1_S94"	1
"19747"	"Prkaa2"	1	"Becn1_S91"	1
"19748"	"Prkaa2"	1	"Ctbp1_S158"	1
"19749"	"Prkaa2"	1	"Tp53_S18"	1
"19750"	"Prkaa2"	1	"Prkaca_S11"	1
"19751"	"Prkaa2"	1	"Prkaca_S339"	1
"19752"	"Prkaa2"	1	"Parp1_S177"	1
"19753"	"Prkaa2"	1	"Dnmt1_S715"	1
"19754"	"Prkaa2"	1	"Rag1_S528"	1
"19755"	"Prkaa2"	1	"Gapdh_S123"	1
"19756"	"Prkaa2"	1	"Phka1_S1019"	1
"19757"	"Prkaa2"	1	"Phka1_S1021"	1
"19758"	"Prkaa2"	1	"Mdm2_S260"	1
"19759"	"Prkaa2"	1	"Cftr_S737"	1
"19760"	"Prkaa2"	1	"Dusp1_S334"	1
"19761"	"Prkaa2"	1	"Cdc25b_S167"	1
"19762"	"Prkaa2"	1	"Tfap2a_S219"	1
"19763"	"Prkaa2"	1	"Pdha1_S314"	1
"19764"	"Prkaa2"	1	"Pdha1_S295"	1
"19765"	"Prkaa2"	1	"Aldh2_T358"	1
"19766"	"Prkaa2"	1	"Gfpt1_S259"	1
"19767"	"Prkaa2"	1	"Nr2c2_S351"	1
"19768"	"Prkaa2"	1	"Hnf4a_S303"	1
"19769"	"Prkaa2"	1	"Hnf4a_S313"	1
"19770"	"Prkaa2"	1	"Kpna2_S105"	1
"19771"	"Prkaa2"	1	"Lipe_S566"	1
"19772"	"Prkaa2"	1	"Lipe_S401"	1
"19773"	"Prkaa2"	1	"Has2_T110"	1
"19774"	"Prkaa2"	1	"Nos3_S1178"	1
"19775"	"Prkaa2"	1	"Tp53bp1_S1317"	1
"19776"	"Prkaa2"	1	"Vasp_S324"	1
"19777"	"Prkaa2"	1	"Vasp_S317"	1
"19778"	"Prkaa2"	1	"Cry1_S280"	1
"19779"	"Prkaa2"	1	"Cry1_S71"	1
"19780"	"Prkaa2"	1	"Fh_S75"	1
"19781"	"Prkaa2"	1	"Kcnb1_S444"	1
"19782"	"Prkaa2"	1	"Kcnb1_S541"	1
"19783"	"Prkaa2"	1	"Crtc2_S170"	1
"19784"	"Prkaa2"	1	"Crtc2_S171"	1
"19785"	"Prkaa2"	1	"Ppp1r12c_S452"	1
"19786"	"Prkaa2"	1	"Prkaa1_S187"	1
"19787"	"Prkaa2"	1	"Prkaa1_T183"	1
"19788"	"Prkaa2"	1	"Acaca_S1215"	1
"19789"	"Prkaa2"	1	"Acaca_S79"	1
"19790"	"Prkaa2"	1	"Acaca_S1200"	1
"19791"	"Prkaa2"	1	"Acaca_S1238"	1
"19792"	"Prkaa2"	1	"Acaca_S23"	1
"19793"	"Prkaa2"	1	"Acaca_S1143"	1
"19794"	"Prkaa2"	1	"Acaca_S117"	1
"19795"	"Prkaa2"	1	"Acaca_S1202"	1
"19796"	"Prkaa2"	1	"Acaca_S1125"	1
"19797"	"Prkaa2"	1	"Acaca_S1253"	1
"19798"	"Prkaa2"	1	"Acaca_S1217"	1
"19799"	"Prkaa2"	1	"Acaca_S1139"	1
"19800"	"Prkaa2"	1	"Tbc1d1_S237"	1
"19801"	"Prkaa2"	1	"Rbbp7_S314"	1
"19802"	"Prkaa2"	1	"Arid3a_S89"	1
"19803"	"Prkaa2"	1	"Atg9a_S761"	1
"19804"	"Prkaa2"	1	"Snupn_S75"	1
"19805"	"Prkaa2"	1	"Reep1_S152"	1
"19806"	"Prkaa2"	1	"Baiap2_S366"	1
"19807"	"Prkaa2"	1	"Prkaa2_T172"	1
"19808"	"Prkaa2"	1	"Tbc1d17_S168"	1
"19809"	"Prkaa2"	1	"Tbc1d4_S711"	1
"19810"	"Prkaa2"	1	"Hdac7_S155"	1
"19811"	"Prkaa2"	1	"Hdac7_S359"	1
"19812"	"Prkaa2"	1	"Pak2_S20"	1
"19813"	"Prkaa2"	1	"Nfatc4_S289"	1
"19814"	"Prkaa2"	1	"Ace2_S680"	1
"19815"	"Prkaa2"	1	"Luzp1_S108"	1
"19816"	"Prkaa2"	1	"Luzp1_S233"	1
"19817"	"Prkaa2"	1	"Luzp1_S339"	1
"19818"	"Prkaa2"	1	"Luzp1_S575"	1
"19819"	"Prkaa2"	1	"Luzp1_S639"	1
"19820"	"Prkaa2"	1	"Luzp1_S746"	1
"19821"	"Prkaa2"	1	"Camkk1_S74"	1
"19822"	"Prkaa2"	1	"Camkk1_S82"	1
"19823"	"Prkaa2"	1	"Gys2_S8"	1
"19824"	"Prkaa2"	1	"Reep2_S150"	1
"19825"	"Prkaa2"	1	"Mapk8_T258"	1
"19826"	"Prkaa2"	1	"Clip1_S311"	1
"19827"	"Prkaa2"	1	"Pink1_S228"	1
"19828"	"Prkaa2"	1	"Raf1_S259"	1
"19829"	"Prkaa2"	1	"Raf1_S621"	1
"19830"	"Prkaa2"	1	"Prps2_S180"	1
"19831"	"Prkaa2"	1	"Prps1_S180"	1
"19832"	"Prkaa2"	1	"Nol7_S26"	1
"19833"	"Prkaa2"	1	"Nol7_T119"	1
"19834"	"Prkaa2"	1	"Klc4_S590"	1
"19835"	"Prkaa2"	1	"Zmym3_S194"	1
"19836"	"Prkaa2"	1	"Mtor_S1261"	1
"19837"	"Prkaa2"	1	"Acss2_S659"	1
"19838"	"Prkaa2"	1	"Hipk2_S121"	1
"19839"	"Prkaa2"	1	"Hipk2_T119"	1
"19840"	"Prkaa2"	1	"Hipk2_T1114"	1
"19841"	"Prkaa2"	1	"Srebf1_S396"	1
"19842"	"Prkaa2"	1	"Epm2a_S25"	1
"19843"	"Prkaa2"	1	"Rps6ka2_S106"	1
"19844"	"Prkaa2"	1	"Foxo3_S401"	1
"19845"	"Prkaa2"	1	"Foxo3_S589"	1
"19846"	"Prkaa2"	1	"Gys1_S8"	1
"19847"	"Prkaa2"	1	"Pikfyve_S307"	1
"19848"	"Rps6kb1"	1	"Cad_S1859"	1
"19849"	"Rps6kb1"	1	"Eef2k_S73"	1
"19850"	"Rps6kb1"	1	"Eef2k_S366"	1
"19851"	"Rps6kb1"	1	"Eef2k_S379"	1
"19852"	"Rps6kb1"	1	"Eef2k_S365"	1
"19853"	"Rps6kb1"	1	"Pip5k1c_S555"	1
"19854"	"Rps6kb1"	1	"Ppargc1a_S572"	1
"19855"	"Rps6kb1"	1	"Ppargc1a_S568"	1
"19856"	"Rps6kb1"	1	"Tp63_S477"	1
"19857"	"Rps6kb1"	1	"Tp63_T491"	1
"19858"	"Rps6kb1"	1	"Tp63_S560"	1
"19859"	"Rps6kb1"	1	"Prkaca_T49"	1
"19860"	"Rps6kb1"	1	"Prkaca_T198"	1
"19861"	"Rps6kb1"	1	"Mapt_S597"	1
"19862"	"Rps6kb1"	1	"Mapt_S214"	1
"19863"	"Rps6kb1"	1	"Mapt_T213"	1
"19864"	"Rps6kb1"	1	"Mapt_S550"	1
"19865"	"Rps6kb1"	1	"Hspb1_S78"	1
"19866"	"Rps6kb1"	1	"Hspb1_S15"	1
"19867"	"Rps6kb1"	1	"Hspb1_S86"	1
"19868"	"Rps6kb1"	1	"Rps6ka3_S386"	1
"19869"	"Rps6kb1"	1	"Esr1_S172"	1
"19870"	"Rps6kb1"	1	"Esr1_S171"	1
"19871"	"Rps6kb1"	1	"Mdm2_S163"	1
"19872"	"Rps6kb1"	1	"Gria1_T858"	1
"19873"	"Rps6kb1"	1	"Crem_S133"	1
"19874"	"Rps6kb1"	1	"Irs1_S635"	1
"19875"	"Rps6kb1"	1	"Irs1_S270"	1
"19876"	"Rps6kb1"	1	"Irs1_S265"	1
"19877"	"Rps6kb1"	1	"Irs1_S522"	1
"19878"	"Rps6kb1"	1	"Irs1_S302"	1
"19879"	"Rps6kb1"	1	"Irs1_S307"	1
"19880"	"Rps6kb1"	1	"Irs1_S1097"	1
"19881"	"Rps6kb1"	1	"Irs1_S637"	1
"19882"	"Rps6kb1"	1	"Irs1_S632"	1
"19883"	"Rps6kb1"	1	"Irs1_S1101"	1
"19884"	"Rps6kb1"	1	"Fmr1_S499"	1
"19885"	"Rps6kb1"	1	"Hsf1_S230"	1
"19886"	"Rps6kb1"	1	"Hsf1_S320"	1
"19887"	"Rps6kb1"	1	"Gli1_S87"	1
"19888"	"Rps6kb1"	1	"Mxd1_S147"	1
"19889"	"Rps6kb1"	1	"Mxd1_S144"	1
"19890"	"Rps6kb1"	1	"Dnajc2_S47"	1
"19891"	"Rps6kb1"	1	"Rab5b_S123"	1
"19892"	"Rps6kb1"	1	"Hnrnpk_S302"	1
"19893"	"Rps6kb1"	1	"Hnrnpk_S417"	1
"19894"	"Rps6kb1"	1	"Ywhae_S64"	1
"19895"	"Rps6kb1"	1	"Rps6_S240"	1
"19896"	"Rps6kb1"	1	"Rps6_S235"	1
"19897"	"Rps6kb1"	1	"Rps6_S244"	1
"19898"	"Rps6kb1"	1	"Rps6_S236"	1
"19899"	"Rps6kb1"	1	"Pfkfb2_S469"	1
"19900"	"Rps6kb1"	1	"Cct2_S260"	1
"19901"	"Rps6kb1"	1	"Bach2_S521"	1
"19902"	"Rps6kb1"	1	"Nfatc3_S731"	1
"19903"	"Rps6kb1"	1	"Tarbp2_S285"	1
"19904"	"Rps6kb1"	1	"Uri1_S373"	1
"19905"	"Rps6kb1"	1	"Ncbp1_S7"	1
"19906"	"Rps6kb1"	1	"Ncbp1_T21"	1
"19907"	"Rps6kb1"	1	"Ncbp1_S22"	1
"19908"	"Rps6kb1"	1	"Deptor_S291"	1
"19909"	"Rps6kb1"	1	"Deptor_S286"	1
"19910"	"Rps6kb1"	1	"Deptor_S287"	1
"19911"	"Rps6kb1"	1	"Ltc4s_S36"	1
"19912"	"Rps6kb1"	1	"Mre11_T599"	1
"19913"	"Rps6kb1"	1	"Pdcd4_S67"	1
"19914"	"Rps6kb1"	1	"Pdcd4_S457"	1
"19915"	"Rps6kb1"	1	"Cdkn2a_S71"	1
"19916"	"Rps6kb1"	1	"Camk2d_T287"	1
"19917"	"Rps6kb1"	1	"Rictor_T1135"	1
"19918"	"Rps6kb1"	1	"Asap2_S822"	1
"19919"	"Rps6kb1"	1	"Poldip3_S385"	1
"19920"	"Rps6kb1"	1	"Eif4b_S406"	1
"19921"	"Rps6kb1"	1	"Eif4b_S311"	1
"19922"	"Rps6kb1"	1	"Eif4b_S442"	1
"19923"	"Rps6kb1"	1	"Eif4b_S418"	1
"19924"	"Rps6kb1"	1	"Eif4b_S359"	1
"19925"	"Rps6kb1"	1	"Eif4b_T420"	1
"19926"	"Rps6kb1"	1	"Eif4b_S497"	1
"19927"	"Rps6kb1"	1	"Eif4b_S422"	1
"19928"	"Rps6kb1"	1	"Rps6kb1_T412"	1
"19929"	"Rps6kb1"	1	"Eprs1_S999"	1
"19930"	"Rps6kb1"	1	"Nfatc4_S289"	1
"19931"	"Rps6kb1"	1	"Nfatc4_S334"	1
"19932"	"Rps6kb1"	1	"Nfatc4_S676"	1
"19933"	"Rps6kb1"	1	"Nfatc4_S272"	1
"19934"	"Rps6kb1"	1	"Trib2_S83"	1
"19935"	"Rps6kb1"	1	"Ppp1r8_T179"	1
"19936"	"Rps6kb1"	1	"Ppp1r8_S199"	1
"19937"	"Rps6kb1"	1	"Camkk1_T108"	1
"19938"	"Rps6kb1"	1	"Camkk1_S458"	1
"19939"	"Rps6kb1"	1	"Camkk1_S74"	1
"19940"	"Rps6kb1"	1	"Camkk1_S475"	1
"19941"	"Rps6kb1"	1	"Cdca7l_S262"	1
"19942"	"Rps6kb1"	1	"Ncbp2_S130"	1
"19943"	"Rps6kb1"	1	"Ncbp2_S13"	1
"19944"	"Rps6kb1"	1	"Eif4enif1_S589"	1
"19945"	"Rps6kb1"	1	"Mtor_T2446"	1
"19946"	"Rps6kb1"	1	"Mtor_S2448"	1
"19947"	"Rps6kb1"	1	"Mtor_T2444"	1
"19948"	"Rps6kb1"	1	"Ndrg2_S350"	1
"19949"	"Rps6kb1"	1	"Ndrg2_S332"	1
"19950"	"Rps6kb1"	1	"Stk11_S431"	1
"19951"	"Rps6kb1"	1	"Srebf1_S419"	1
"19952"	"Rps6kb1"	1	"Srebf1_S418"	1
"19953"	"Rps6kb1"	1	"Srebf1_S422"	1
"19954"	"Rps6kb1"	1	"Rps6ka2_S377"	1
"19955"	"Rps6kb1"	1	"Gsk3b_S9"	1
"19956"	"Rps6kb1"	1	"Pdpk1_S394"	1
"19957"	"Csnk1g1"	1	"Lrp6_T1479"	1
"19958"	"Csnk1g1"	1	"Cdk5_S159"	1
"19959"	"Csnk1g1"	1	"Ywhaq_S232"	1
"19960"	"Csnk1g1"	1	"Bid_S64"	1
"19961"	"Csnk1g1"	1	"Nfatc3_S211"	1
"19962"	"Csnk1g1"	1	"Nfatc3_S163"	1
"19963"	"Csnk1g1"	1	"Nfatc3_S207"	1
"19964"	"Csnk1g1"	1	"Nfatc3_S215"	1
"19965"	"Csnk1g1"	1	"Nfatc3_T210"	1
"19966"	"Csnk1g1"	1	"Nfatc3_T268"	1
"19967"	"Csnk1g1"	1	"Nfatc3_S366"	1
"19968"	"Csnk1g1"	1	"Nfatc3_T204"	1
"19969"	"Csnk1g1"	1	"Ctnnb1_S45"	1
"19970"	"Csnk1g1"	1	"Rela_S538"	1
"19971"	"Csnk1g1"	1	"Psen2_S19"	1
"19972"	"Csnk1g1"	1	"Psen2_S7"	1
"19973"	"Csnk1g1"	1	"Psen2_S9"	1
"19974"	"Csnk1g1"	1	"Apc_S1393"	1
"19975"	"Csnk1g1"	1	"Apc_S1504"	1
"19976"	"Csnk1g1"	1	"Apc_S1279"	1
"19977"	"Csnk1g1"	1	"Apc_S1510"	1
"19978"	"Csnk1g1"	1	"Apc_S1506"	1
"19979"	"Csnk1g1"	1	"Apc_S1507"	1
"19980"	"Csnk1g1"	1	"Slc18a2_S514"	1
"19981"	"Csnk1g1"	1	"Csnk1e_S323"	1
"19982"	"Csnk1g1"	1	"Csnk1e_S368"	1
"19983"	"Csnk1g1"	1	"Csnk1e_S405"	1
"19984"	"Csnk1g1"	1	"Csnk1e_T407"	1
"19985"	"Csnk1g1"	1	"Csnk1e_S408"	1
"19986"	"Csnk1g1"	1	"Csnk1e_T334"	1
"19987"	"Csnk1g1"	1	"Csnk1e_T337"	1
"19988"	"Csnk1g1"	1	"Csnk1e_T325"	1
"19989"	"Csnk1g1"	1	"Foxo1_S326"	1
"19990"	"Csnk1g1"	1	"Foxo1_S322"	1
"19991"	"Csnk1g1"	1	"Foxo1_S316"	1
"19992"	"Csnk1g1"	1	"Foxo1_S319"	1
"19993"	"Pak4"	1	"Itgb1bp1_S10"	1
"19994"	"Pak4"	1	"Itgb5_S762"	1
"19995"	"Pak4"	1	"Itgb5_S759"	1
"19996"	"Pak4"	1	"Cbl_S484"	1
"19997"	"Pak4"	1	"Pparg_S273"	1
"19998"	"Pak4"	1	"Limk1_T508"	1
"19999"	"Pak4"	1	"Stmn2_S50"	1
"20000"	"Pak4"	1	"Ran_S135"	1
"20001"	"Pak4"	1	"Zhx1_T8"	1
"20002"	"Pak4"	1	"Zhx1_S45"	1
"20003"	"Pak4"	1	"Wnk1_S168"	1
"20004"	"Pak4"	1	"Wnk1_S185"	1
"20005"	"Pak4"	1	"Snai2_S255"	1
"20006"	"Pak4"	1	"Snai2_S159"	1
"20007"	"Pak4"	1	"Fh_S46"	1
"20008"	"Pak4"	1	"Ctnnb1_S675"	1
"20009"	"Pak4"	1	"Runx1_T207"	1
"20010"	"Pak4"	1	"Myl12b_S20"	1
"20011"	"Pak4"	1	"Khdrbs1_S20"	1
"20012"	"Pak4"	1	"Khdrbs1_T349"	1
"20013"	"Pak4"	1	"Arhgef2_S885"	1
"20014"	"Pak4"	1	"Arhgef2_S887"	1
"20015"	"Pak4"	1	"Arhgef2_S143"	1
"20016"	"Pak4"	1	"Bad_S134"	1
"20017"	"Pak4"	1	"Pacsin1_S346"	1
"20018"	"Pak4"	1	"Crtc1_S215"	1
"20019"	"Pak4"	1	"Larp1_S771"	1
"20020"	"Pak4"	1	"Luc7l2_S305"	1
"20021"	"Pak4"	1	"Luc7l2_S307"	1
"20022"	"Pak4"	1	"Luc7l2_S309"	1
"20023"	"Pak4"	1	"Luc7l2_S323"	1
"20024"	"Pak4"	1	"Luc7l2_S353"	1
"20025"	"Pak4"	1	"Luc7l2_S384"	1
"20026"	"Pak4"	1	"Luc7l2_S281"	1
"20027"	"Pak4"	1	"Luc7l2_S285"	1
"20028"	"Pak4"	1	"Luc7l2_S283"	1
"20029"	"Pak4"	1	"Luc7l2_S273"	1
"20030"	"Pak4"	1	"Pak4_S476"	1
"20031"	"Pak4"	1	"Pak4_S293"	1
"20032"	"Pak4"	1	"Pak4_T207"	1
"20033"	"Pak4"	1	"Pak4_S104"	1
"20034"	"Pak4"	1	"Pak4_S181"	1
"20035"	"Pak4"	1	"Pak4_S148"	1
"20036"	"Pak4"	1	"Pak4_T480"	1
"20037"	"Pak4"	1	"Pak4_S99"	1
"20038"	"Pak4"	1	"Nfatc4_S289"	1
"20039"	"Pak4"	1	"Nfatc4_S334"	1
"20040"	"Pak4"	1	"Nfatc4_S676"	1
"20041"	"Pak4"	1	"Nfatc4_S272"	1
"20042"	"Pak4"	1	"Pxn_S302"	1
"20043"	"Pak4"	1	"Pxn_S272"	1
"20044"	"Pak4"	1	"Dcp1a_S523"	1
"20045"	"Csnk1g2"	1	"Becn1_S410"	1
"20046"	"Csnk1g2"	1	"Cdk5_S159"	1
"20047"	"Csnk1g2"	1	"Ywhaq_S232"	1
"20048"	"Csnk1g2"	1	"Bid_S64"	1
"20049"	"Csnk1g2"	1	"Nfatc3_T204"	1
"20050"	"Csnk1g2"	1	"Nfatc3_S207"	1
"20051"	"Csnk1g2"	1	"Nfatc3_S211"	1
"20052"	"Csnk1g2"	1	"Nfatc3_S215"	1
"20053"	"Csnk1g2"	1	"Nfatc3_T210"	1
"20054"	"Csnk1g2"	1	"Ctnnb1_S45"	1
"20055"	"Csnk1g2"	1	"Psen2_S7"	1
"20056"	"Csnk1g2"	1	"Psen2_S19"	1
"20057"	"Csnk1g2"	1	"Psen2_S9"	1
"20058"	"Csnk1g2"	1	"Apc_S1393"	1
"20059"	"Csnk1g2"	1	"Apc_S1279"	1
"20060"	"Csnk1g2"	1	"Zyx_S305"	1
"20061"	"Csnk1g2"	1	"Slc18a2_S514"	1
"20062"	"Csnk1g2"	1	"Smad3_S418"	1
"20063"	"Csnk1g2"	1	"Csnk1g2_T215"	1
"20064"	"Csnk1g2"	1	"Csnk1g2_S211"	1
"20065"	"Csnk1g2"	1	"Cert1_S260"	1
"20066"	"Csnk1g2"	1	"Cert1_S132"	1
"20067"	"Csnk1g2"	1	"Dclk1_S738"	1
"20068"	"Csnk1g2"	1	"Csnk1e_T325"	1
"20069"	"Csnk1g2"	1	"Csnk1e_S368"	1
"20070"	"Csnk1g2"	1	"Csnk1e_T407"	1
"20071"	"Csnk1g2"	1	"Csnk1e_T334"	1
"20072"	"Csnk1g2"	1	"Csnk1e_S408"	1
"20073"	"Csnk1g2"	1	"Csnk1e_T337"	1
"20074"	"Csnk1g2"	1	"Csnk1e_S405"	1
"20075"	"Csnk1g2"	1	"Csnk1e_S323"	1
"20076"	"Camk1d"	1	"Ep300_S89"	1
"20077"	"Camk1d"	1	"Phb2_S286"	1
"20078"	"Camk1d"	1	"Acaca_S25"	1
"20079"	"Camk1d"	1	"Acaca_S63"	1
"20080"	"Camk1d"	1	"Camk1d_S349"	1
"20081"	"Camk1d"	1	"Camk1_T177"	1
"20082"	"Camk1d"	1	"Cdk9_T186"	1
"20083"	"Cdk19"	1	"Pak1_T212"	1
"20084"	"Cdk19"	1	"Pak1_S174"	1
"20085"	"Cdk19"	1	"Syn1_S551"	1
"20086"	"Cdk19"	1	"Myod1_S203"	1
"20087"	"Cdk19"	1	"Rb1_T375"	1
"20088"	"Cdk19"	1	"Rb1_S809"	1
"20089"	"Cdk19"	1	"Lmnb1_S24"	1
"20090"	"Cdk19"	1	"Lmnb1_S394"	1
"20091"	"Cdk19"	1	"Esr1_S106"	1
"20092"	"Cdk19"	1	"Map2k1_T286"	1
"20093"	"Cdk19"	1	"Grin2a_S1232"	1
"20094"	"Cdk19"	1	"Lmna_S22"	1
"20095"	"Cdk19"	1	"Lmna_T19"	1
"20096"	"Cdk19"	1	"Psen1_T354"	1
"20097"	"Cdk19"	1	"Stmn1_S38"	1
"20098"	"Cdk19"	1	"Rab4a_S204"	1
"20099"	"Cdk19"	1	"Csnk2b_S209"	1
"20100"	"Cdk19"	1	"Dab1_S491"	1
"20101"	"Cdk19"	1	"Dab1_S515"	1
"20102"	"Cdk19"	1	"Notch1_S2513"	1
"20103"	"Cdk19"	1	"Notch1_T2512"	1
"20104"	"Cdk19"	1	"Notch1_S2516"	1
"20105"	"Cdk19"	1	"Csnk2a1_T344"	1
"20106"	"Cdk19"	1	"Csnk2a1_T360"	1
"20107"	"Cdk19"	1	"Csnk2a1_S362"	1
"20108"	"Cdk19"	1	"Csnk2a1_S370"	1
"20109"	"Cdk19"	1	"Ppp1r1b_T75"	1
"20110"	"Cdk19"	1	"Rbl2_T418"	1
"20111"	"Cdk19"	1	"Rbl2_S689"	1
"20112"	"Cdk19"	1	"Nes_T316"	1
"20113"	"Cdk19"	1	"Amph_S276"	1
"20114"	"Cdk19"	1	"Amph_S285"	1
"20115"	"Cdk19"	1	"Amph_S272"	1
"20116"	"Cdk19"	1	"Eif3f_S47"	1
"20117"	"Cdk19"	1	"Fzr1_S151"	1
"20118"	"Cdk19"	1	"Fzr1_S163"	1
"20119"	"Pkn2"	1	"Lck_Y394"	1
"20120"	"Pkn2"	1	"Akt1_S473"	1
"20121"	"Pxk"	1	"Prkaca_S140"	1
"20122"	"Pxk"	1	"Prkaca_T198"	1
"20123"	"Pxk"	1	"Prkcb_T48"	1
"20124"	"Pxk"	1	"Prkcb_T500"	1
"20125"	"Pxk"	1	"Prkd2_S711"	1
"20126"	"Pxk"	1	"Trip10_S298"	1
"20127"	"Pxk"	1	"Nfatc4_S272"	1
"20128"	"Taok3"	1	"Dync1li2_T202"	1
"20129"	"Taok3"	1	"Taok3_T181"	1
"20130"	"Taok3"	1	"Taok3_Y183"	1
"20131"	"Lats1"	1	"Kif23_S717"	1
"20132"	"Lats1"	1	"Yap1_S112"	1
"20133"	"Lats1"	1	"Yap1_S399"	1
"20134"	"Lats1"	1	"Yap1_S382"	1
"20135"	"Lats1"	1	"Zyx_S151"	1
"20136"	"Lats1"	1	"Ppp2r1a_S9"	1
"20137"	"Lats1"	1	"Map3k11_T478"	1
"20138"	"Lats1"	1	"Lats1_S1051"	1
"20139"	"Lats1"	1	"Amot_S176"	1
"20140"	"Lats1"	1	"Cdc26_T7"	1
"20141"	"Lats1"	1	"Raf1_S259"	1
"20142"	"Lats1"	1	"Prps1_S285"	1
"20143"	"Lats1"	1	"Wwtr1_S89"	1
"20144"	"Prkd2"	1	"Itgb4_T1737"	1
"20145"	"Prkd2"	1	"Arfip1_S100"	1
"20146"	"Prkd2"	1	"Pkd2_S802"	1
"20147"	"Prkd2"	1	"Ifnar1_S536"	1
"20148"	"Prkd2"	1	"Vasp_S241"	1
"20149"	"Prkd2"	1	"Vasp_S324"	1
"20150"	"Prkd2"	1	"Mark2_S400"	1
"20151"	"Prkd2"	1	"Cttn_S298"	1
"20152"	"Prkd2"	1	"Prkd1_S916"	1
"20153"	"Prkd2"	1	"Ssh1_S980"	1
"20154"	"Prkd2"	1	"Ssh1_S929"	1
"20155"	"Prkd2"	1	"Pi4kb_S294"	1
"20156"	"Prkd2"	1	"Pak4_S99"	1
"20157"	"Prkd2"	1	"Prkd2_S873"	1
"20158"	"Prkd2"	1	"Hdac7_S182"	1
"20159"	"Prkd2"	1	"Set_S171"	1
"20160"	"Prkd2"	1	"Cib1_S78"	1
"20161"	"Nuak2"	1	"Lats1_S463"	1
"20162"	"Pak5"	1	"Tcf3_S40"	1
"20163"	"Pak5"	1	"Gata1_S161"	1
"20164"	"Pak5"	1	"Gata1_S187"	1
"20165"	"Pak5"	1	"Ctnnd1_S288"	1
"20166"	"Pak5"	1	"Bad_S112"	1
"20167"	"Pak5"	1	"Pacsin1_S346"	1
"20168"	"Pak5"	1	"Snph_S65"	1
"20169"	"Pak5"	1	"Snph_S57"	1
"20170"	"Pak5"	1	"Snph_T64"	1
"20171"	"Pak5"	1	"Pak5_S573"	1
"20172"	"Pak5"	1	"Pak5_H19"	1
"20173"	"Pak5"	1	"Pak5_H22"	1
"20174"	"Pak5"	1	"Aifm1_T281"	1
"20175"	"Rps6ka5"	1	"H2ac4_S2"	1
"20176"	"Rps6ka5"	1	"H2ac6_S2"	1
"20177"	"Rps6ka5"	1	"H2ac7_S2"	1
"20178"	"Rps6ka5"	1	"H2ac8_S2"	1
"20179"	"Rps6ka5"	1	"H2ac11_S2"	1
"20180"	"Rps6ka5"	1	"H2ac13_S2"	1
"20181"	"Rps6ka5"	1	"Hist1h2an_S2"	1
"20182"	"Rps6ka5"	1	"Hist1h2ao_S2"	1
"20183"	"Rps6ka5"	1	"Hist1h2ap_S2"	1
"20184"	"Rps6ka5"	1	"Mdm4_T365"	1
"20185"	"Rps6ka5"	1	"Fos_S362"	1
"20186"	"Rps6ka5"	1	"Prkaca_S140"	1
"20187"	"Rps6ka5"	1	"Prkaca_S339"	1
"20188"	"Rps6ka5"	1	"Rara_S369"	1
"20189"	"Rps6ka5"	1	"Nr4a1_S354"	1
"20190"	"Rps6ka5"	1	"Hmgn1_S24"	1
"20191"	"Rps6ka5"	1	"Hmgn1_S7"	1
"20192"	"Rps6ka5"	1	"Hmgn1_S20"	1
"20193"	"Rps6ka5"	1	"Cbx3_S93"	1
"20194"	"Rps6ka5"	1	"Th_S40"	1
"20195"	"Rps6ka5"	1	"Prkcd_S645"	1
"20196"	"Rps6ka5"	1	"Prkcd_T218"	1
"20197"	"Rps6ka5"	1	"Prkcd_S299"	1
"20198"	"Rps6ka5"	1	"Etv1_S191"	1
"20199"	"Rps6ka5"	1	"Etv1_S334"	1
"20200"	"Rps6ka5"	1	"Etv1_S216"	1
"20201"	"Rps6ka5"	1	"Elk1_S384"	1
"20202"	"Rps6ka5"	1	"Stat3_S727"	1
"20203"	"Rps6ka5"	1	"Stat3_S726"	1
"20204"	"Rps6ka5"	1	"Pla2g4a_S726"	1
"20205"	"Rps6ka5"	1	"Pla2g4a_S728"	1
"20206"	"Rps6ka5"	1	"Atxn1_S751"	1
"20207"	"Rps6ka5"	1	"Rps6_S236"	1
"20208"	"Rps6ka5"	1	"Rps6_S235"	1
"20209"	"Rps6ka5"	1	"Prkacb_S140"	1
"20210"	"Rps6ka5"	1	"H3c11_S11"	1
"20211"	"Rps6ka5"	1	"H3c11_S29"	1
"20212"	"Rps6ka5"	1	"Atf1_S63"	1
"20213"	"Rps6ka5"	1	"H3c3_S11"	1
"20214"	"Rps6ka5"	1	"H3c3_S29"	1
"20215"	"Rps6ka5"	1	"H3-3b_S29"	1
"20216"	"Rps6ka5"	1	"H3-3b_S11"	1
"20217"	"Rps6ka5"	1	"Mcm2_S32"	1
"20218"	"Rps6ka5"	1	"Creb1_S133"	1
"20219"	"Rps6ka5"	1	"Rela_S276"	1
"20220"	"Rps6ka5"	1	"Q3TQI7_S15"	1
"20221"	"Rps6ka5"	1	"Eif4ebp1_T69"	1
"20222"	"Rps6ka5"	1	"Eif4ebp1_T45"	1
